date,date_or_order,series,team_display,department_display,day_index,split_code,is_burn_in,p_alarm,risk_status,risk_flag,actual_alarm
2015-01-10,7,7__0,Team 7,Finishing,7,0,True,0.5978002302653187,High Risk,1,1
2015-01-11,8,7__0,Team 7,Finishing,8,0,False,0.5918128791587692,High Risk,1,1
2015-01-12,9,7__0,Team 7,Finishing,9,0,False,0.5936736398455823,High Risk,1,1
2015-01-13,10,7__0,Team 7,Finishing,10,0,False,0.5905684241459651,High Risk,1,1
2015-01-14,11,7__0,Team 7,Finishing,11,0,False,0.5860377054307236,High Risk,1,0
2015-01-15,12,7__0,Team 7,Finishing,12,0,False,0.5868784476721931,High Risk,1,0
2015-01-17,13,7__0,Team 7,Finishing,13,0,False,0.5815507183709608,High Risk,1,1
2015-01-18,14,7__0,Team 7,Finishing,14,0,False,0.5787076317531884,High Risk,1,0
2015-01-22,18,7__0,Team 7,Finishing,15,0,False,0.3752666673051696,Watch,0,0
2015-01-24,19,7__0,Team 7,Finishing,16,0,False,0.3477007818548034,Watch,0,0
2015-01-25,20,7__0,Team 7,Finishing,17,0,False,0.3084626490432303,Watch,0,0
2015-01-26,21,7__0,Team 7,Finishing,18,0,False,0.3966129443964156,Watch,0,0
2015-01-27,22,7__0,Team 7,Finishing,19,0,False,0.2573852025195319,Healthy,0,0
2015-01-28,23,7__0,Team 7,Finishing,20,0,False,0.333288786470042,Watch,0,1
2015-01-31,25,7__0,Team 7,Finishing,21,0,False,0.3302873145828966,Watch,0,0
2015-02-01,26,7__0,Team 7,Finishing,22,0,False,0.2470140836979576,Healthy,0,0
2015-02-04,29,7__0,Team 7,Finishing,23,0,False,0.3629893417537025,Watch,0,0
2015-02-05,30,7__0,Team 7,Finishing,24,0,False,0.3223033760483678,Watch,0,0
2015-02-07,31,7__0,Team 7,Finishing,25,0,False,0.3154135663620849,Watch,0,0
2015-02-08,32,7__0,Team 7,Finishing,26,0,False,0.3035719400733416,Watch,0,0
2015-02-14,37,7__0,Team 7,Finishing,27,0,False,0.2575946906293064,Healthy,0,0
2015-02-16,39,7__0,Team 7,Finishing,28,0,False,0.2643364494130499,Healthy,0,1
2015-02-17,40,7__0,Team 7,Finishing,29,0,False,0.3665344409182876,Watch,0,0
2015-02-18,41,7__0,Team 7,Finishing,30,1,False,0.3902542922039582,Watch,0,0
2015-02-22,43,7__0,Team 7,Finishing,31,1,False,0.4021715190808465,High Risk,1,1
2015-02-23,44,7__0,Team 7,Finishing,32,1,False,0.4169303801230177,High Risk,1,1
2015-02-25,46,7__0,Team 7,Finishing,33,1,False,0.4714158122829606,High Risk,1,0
2015-03-01,49,7__0,Team 7,Finishing,34,1,False,0.4936559748568512,High Risk,1,1
2015-03-02,50,7__0,Team 7,Finishing,35,2,False,0.5056645881326816,High Risk,1,1
2015-03-03,51,7__0,Team 7,Finishing,36,2,False,0.4768268010320728,High Risk,1,0
2015-03-04,52,7__0,Team 7,Finishing,37,2,False,0.309898439579601,Watch,0,0
2015-03-07,54,7__0,Team 7,Finishing,38,2,False,0.2762685782111873,Healthy,0,0
2015-03-10,57,7__0,Team 7,Finishing,39,2,False,0.1777782673280141,Healthy,0,0
2015-03-11,58,7__0,Team 7,Finishing,40,2,False,0.3028671932744323,Watch,0,0
2015-01-01,0,7__1,Team 7,Sewing,0,0,True,0.434546998626568,High Risk,1,0
2015-01-03,1,7__1,Team 7,Sewing,1,0,True,0.4035310199702389,High Risk,1,0
2015-01-04,2,7__1,Team 7,Sewing,2,0,True,0.2431388317981946,Healthy,0,0
2015-01-05,3,7__1,Team 7,Sewing,3,0,True,0.3042323055275724,Watch,0,0
2015-01-06,4,7__1,Team 7,Sewing,4,0,True,0.3915250197486594,Watch,0,0
2015-01-07,5,7__1,Team 7,Sewing,5,0,True,0.3058705027982861,Watch,0,0
2015-01-08,6,7__1,Team 7,Sewing,6,0,True,0.2479670163937692,Healthy,0,0
2015-01-10,7,7__1,Team 7,Sewing,7,0,True,0.2480508429945582,Healthy,0,0
2015-01-11,8,7__1,Team 7,Sewing,8,0,False,0.3454897010271127,Watch,0,0
2015-01-12,9,7__1,Team 7,Sewing,9,0,False,0.2322005699486597,Healthy,0,0
2015-01-13,10,7__1,Team 7,Sewing,10,0,False,0.2264628527986357,Healthy,0,0
2015-01-14,11,7__1,Team 7,Sewing,11,0,False,0.1602037056952894,Healthy,0,0
2015-01-15,12,7__1,Team 7,Sewing,12,0,False,0.2330359362430504,Healthy,0,0
2015-01-17,13,7__1,Team 7,Sewing,13,0,False,0.2965532813015227,Healthy,0,0
2015-01-18,14,7__1,Team 7,Sewing,14,0,False,0.402585467798877,High Risk,1,0
2015-01-19,15,7__1,Team 7,Sewing,15,0,False,0.4942963719151891,High Risk,1,1
2015-01-20,16,7__1,Team 7,Sewing,16,0,False,0.0609169512701525,Healthy,0,0
2015-01-21,17,7__1,Team 7,Sewing,17,0,False,0.1702229185379641,Healthy,0,0
2015-01-22,18,7__1,Team 7,Sewing,18,0,False,0.2666928114796665,Healthy,0,0
2015-01-24,19,7__1,Team 7,Sewing,19,0,False,0.3175235344179523,Watch,0,0
2015-01-25,20,7__1,Team 7,Sewing,20,0,False,0.3592578138689632,Watch,0,0
2015-01-28,23,7__1,Team 7,Sewing,21,0,False,0.4355785347856879,High Risk,1,1
2015-01-29,24,7__1,Team 7,Sewing,22,0,False,0.4270590587621996,High Risk,1,1
2015-01-31,25,7__1,Team 7,Sewing,23,0,False,0.4852244340556254,High Risk,1,1
2015-02-01,26,7__1,Team 7,Sewing,24,0,False,0.536201195803342,High Risk,1,1
2015-02-02,27,7__1,Team 7,Sewing,25,0,False,0.5371815610569556,High Risk,1,1
2015-02-03,28,7__1,Team 7,Sewing,26,0,False,0.5611999175102519,High Risk,1,1
2015-02-04,29,7__1,Team 7,Sewing,27,0,False,0.5602276558141529,High Risk,1,0
2015-02-05,30,7__1,Team 7,Sewing,28,0,False,0.0072810603568898,Healthy,0,0
2015-02-07,31,7__1,Team 7,Sewing,29,0,False,0.5629920505010633,High Risk,1,0
2015-02-08,32,7__1,Team 7,Sewing,30,0,False,0.5881501519534688,High Risk,1,1
2015-02-09,33,7__1,Team 7,Sewing,31,0,False,0.2054535084687555,Healthy,0,0
2015-02-10,34,7__1,Team 7,Sewing,32,0,False,0.2272937540901261,Healthy,0,0
2015-02-11,35,7__1,Team 7,Sewing,33,0,False,0.3282682674151058,Watch,0,0
2015-02-12,36,7__1,Team 7,Sewing,34,0,False,0.535454048338306,High Risk,1,1
2015-02-14,37,7__1,Team 7,Sewing,35,0,False,0.5889896338257454,High Risk,1,0
2015-02-15,38,7__1,Team 7,Sewing,36,0,False,0.6105380642291881,High Risk,1,0
2015-02-16,39,7__1,Team 7,Sewing,37,0,False,0.3897538718046975,Watch,0,0
2015-02-17,40,7__1,Team 7,Sewing,38,0,False,0.4078871496297542,High Risk,1,0
2015-02-18,41,7__1,Team 7,Sewing,39,1,False,0.3810115805174411,Watch,0,0
2015-02-19,42,7__1,Team 7,Sewing,40,1,False,0.5790886154971037,High Risk,1,1
2015-02-22,43,7__1,Team 7,Sewing,41,1,False,0.6702718025591489,High Risk,1,1
2015-02-23,44,7__1,Team 7,Sewing,42,1,False,0.3931488078729253,Watch,0,0
2015-02-24,45,7__1,Team 7,Sewing,43,1,False,0.3854110883718425,Watch,0,0
2015-02-25,46,7__1,Team 7,Sewing,44,1,False,0.3838616777196392,Watch,0,0
2015-02-26,47,7__1,Team 7,Sewing,45,1,False,0.4039708065453072,High Risk,1,0
2015-02-28,48,7__1,Team 7,Sewing,46,1,False,0.4757231612203898,High Risk,1,0
2015-03-01,49,7__1,Team 7,Sewing,47,1,False,0.6923489275930669,High Risk,1,1
2015-03-02,50,7__1,Team 7,Sewing,48,2,False,0.6941380302563251,High Risk,1,0
2015-03-03,51,7__1,Team 7,Sewing,49,2,False,0.5398814377695864,High Risk,1,0
2015-03-04,52,7__1,Team 7,Sewing,50,2,False,0.3443285729130749,Watch,0,0
2015-03-05,53,7__1,Team 7,Sewing,51,2,False,0.6608593342606448,High Risk,1,1
2015-03-09,56,7__1,Team 7,Sewing,52,2,False,0.3433574608338607,Watch,0,0
2015-03-10,57,7__1,Team 7,Sewing,53,2,False,0.2864399129191285,Healthy,0,0
2015-03-11,58,7__1,Team 7,Sewing,54,2,False,0.3346749953050431,Watch,0,0
2015-01-01,0,8__0,Team 8,Finishing,0,0,True,0.5824907880003434,High Risk,1,0
2015-01-03,1,8__0,Team 8,Finishing,1,0,True,0.6159000650024491,High Risk,1,1
2015-01-04,2,8__0,Team 8,Finishing,2,0,True,0.6103683742845396,High Risk,1,0
2015-01-05,3,8__0,Team 8,Finishing,3,0,True,0.5992280491860428,High Risk,1,1
2015-01-06,4,8__0,Team 8,Finishing,4,0,True,0.5954576083754702,High Risk,1,0
2015-01-07,5,8__0,Team 8,Finishing,5,0,True,0.5875065161683878,High Risk,1,0
2015-01-08,6,8__0,Team 8,Finishing,6,0,True,0.5918524147970514,High Risk,1,0
2015-01-10,7,8__0,Team 8,Finishing,7,0,True,0.5798852199774043,High Risk,1,1
2015-01-11,8,8__0,Team 8,Finishing,8,0,False,0.578880235277018,High Risk,1,1
2015-01-12,9,8__0,Team 8,Finishing,9,0,False,0.5760888194587979,High Risk,1,0
2015-01-13,10,8__0,Team 8,Finishing,10,0,False,0.567996722364973,High Risk,1,0
2015-01-14,11,8__0,Team 8,Finishing,11,0,False,0.5641365234664112,High Risk,1,1
2015-01-15,12,8__0,Team 8,Finishing,12,0,False,0.5811791537546078,High Risk,1,1
2015-01-17,13,8__0,Team 8,Finishing,13,0,False,0.5816837163123777,High Risk,1,1
2015-01-18,14,8__0,Team 8,Finishing,14,0,False,0.5780540085224197,High Risk,1,1
2015-01-19,15,8__0,Team 8,Finishing,15,0,False,0.5768230135310931,High Risk,1,0
2015-01-20,16,8__0,Team 8,Finishing,16,0,False,0.5732270300410005,High Risk,1,1
2015-01-21,17,8__0,Team 8,Finishing,17,0,False,0.5765968635507634,High Risk,1,1
2015-01-22,18,8__0,Team 8,Finishing,18,0,False,0.5944150347300107,High Risk,1,1
2015-01-24,19,8__0,Team 8,Finishing,19,0,False,0.574691914486539,High Risk,1,0
2015-01-25,20,8__0,Team 8,Finishing,20,0,False,0.6812719834542965,High Risk,1,1
2015-01-27,22,8__0,Team 8,Finishing,21,0,False,0.455950034049668,High Risk,1,0
2015-01-28,23,8__0,Team 8,Finishing,22,0,False,0.4472107795692941,High Risk,1,0
2015-01-29,24,8__0,Team 8,Finishing,23,0,False,0.3759788370963777,Watch,0,0
2015-01-31,25,8__0,Team 8,Finishing,24,0,False,0.3592170699340196,Watch,0,0
2015-02-01,26,8__0,Team 8,Finishing,25,0,False,0.3691316552090623,Watch,0,0
2015-02-02,27,8__0,Team 8,Finishing,26,0,False,0.3092158480307304,Watch,0,0
2015-02-03,28,8__0,Team 8,Finishing,27,0,False,0.3594208762074543,Watch,0,0
2015-02-04,29,8__0,Team 8,Finishing,28,0,False,0.191666125467295,Healthy,0,0
2015-02-08,32,8__0,Team 8,Finishing,29,0,False,0.2544647982049035,Healthy,0,0
2015-02-09,33,8__0,Team 8,Finishing,30,0,False,0.0604483360468551,Healthy,0,0
2015-02-10,34,8__0,Team 8,Finishing,31,0,False,0.0985171982367039,Healthy,0,0
2015-02-11,35,8__0,Team 8,Finishing,32,0,False,0.0732644256875442,Healthy,0,0
2015-02-12,36,8__0,Team 8,Finishing,33,0,False,0.0632100139076866,Healthy,0,0
2015-02-14,37,8__0,Team 8,Finishing,34,0,False,0.3168016562407367,Watch,0,0
2015-02-15,38,8__0,Team 8,Finishing,35,0,False,0.3355363607645534,Watch,0,0
2015-02-18,41,8__0,Team 8,Finishing,36,1,False,0.3577529229434399,Watch,0,1
2015-02-19,42,8__0,Team 8,Finishing,37,1,False,0.3674055786995173,Watch,0,0
2015-02-23,44,8__0,Team 8,Finishing,38,1,False,0.3732307850953179,Watch,0,0
2015-02-24,45,8__0,Team 8,Finishing,39,1,False,0.3518863747574654,Watch,0,0
2015-02-25,46,8__0,Team 8,Finishing,40,1,False,0.3491999523249086,Watch,0,0
2015-02-26,47,8__0,Team 8,Finishing,41,1,False,0.4100825132991983,High Risk,1,1
2015-02-28,48,8__0,Team 8,Finishing,42,1,False,0.4191748000266023,High Risk,1,1
2015-03-01,49,8__0,Team 8,Finishing,43,1,False,0.3860817285179736,Watch,0,0
2015-03-02,50,8__0,Team 8,Finishing,44,2,False,0.3829465101680727,Watch,0,0
2015-03-03,51,8__0,Team 8,Finishing,45,2,False,0.3814414795848008,Watch,0,0
2015-03-04,52,8__0,Team 8,Finishing,46,2,False,0.4236618881844999,High Risk,1,0
2015-03-05,53,8__0,Team 8,Finishing,47,2,False,0.2654676564073031,Healthy,0,0
2015-03-07,54,8__0,Team 8,Finishing,48,2,False,0.3100491262072289,Watch,0,1
2015-03-08,55,8__0,Team 8,Finishing,49,2,False,0.2260867040309934,Healthy,0,1
2015-03-09,56,8__0,Team 8,Finishing,50,2,False,0.0035066795821621,Healthy,0,1
2015-03-10,57,8__0,Team 8,Finishing,51,2,False,0.2936378247765903,Healthy,0,0
2015-03-11,58,8__0,Team 8,Finishing,52,2,False,0.3415670801735617,Watch,0,0
2015-01-01,0,8__1,Team 8,Sewing,0,0,True,0.0947635447006038,Healthy,0,0
2015-01-03,1,8__1,Team 8,Sewing,1,0,True,0.3531801127268201,Watch,0,0
2015-01-04,2,8__1,Team 8,Sewing,2,0,True,0.389145576867055,Watch,0,0
2015-01-05,3,8__1,Team 8,Sewing,3,0,True,0.4050921016066293,High Risk,1,0
2015-01-06,4,8__1,Team 8,Sewing,4,0,True,0.395123994456383,Watch,0,0
2015-01-07,5,8__1,Team 8,Sewing,5,0,True,0.2418274167596785,Healthy,0,0
2015-01-08,6,8__1,Team 8,Sewing,6,0,True,0.2530869947591337,Healthy,0,0
2015-01-10,7,8__1,Team 8,Sewing,7,0,True,0.2441107283307627,Healthy,0,0
2015-01-11,8,8__1,Team 8,Sewing,8,0,False,0.2394611327201835,Healthy,0,0
2015-01-12,9,8__1,Team 8,Sewing,9,0,False,0.2363525156674559,Healthy,0,0
2015-01-13,10,8__1,Team 8,Sewing,10,0,False,0.2346192597277351,Healthy,0,0
2015-01-14,11,8__1,Team 8,Sewing,11,0,False,0.2332405213445036,Healthy,0,0
2015-01-15,12,8__1,Team 8,Sewing,12,0,False,0.2499926786826679,Healthy,0,0
2015-01-17,13,8__1,Team 8,Sewing,13,0,False,0.3146521505748767,Watch,0,0
2015-01-18,14,8__1,Team 8,Sewing,14,0,False,0.3906065836940928,Watch,0,0
2015-01-19,15,8__1,Team 8,Sewing,15,0,False,0.2975374185802918,Healthy,0,0
2015-01-20,16,8__1,Team 8,Sewing,16,0,False,0.3047870346013858,Watch,0,0
2015-01-21,17,8__1,Team 8,Sewing,17,0,False,0.4231920081239697,High Risk,1,0
2015-01-22,18,8__1,Team 8,Sewing,18,0,False,0.4985466394085324,High Risk,1,1
2015-01-24,19,8__1,Team 8,Sewing,19,0,False,0.0698250509351529,Healthy,0,0
2015-01-25,20,8__1,Team 8,Sewing,20,0,False,0.1486836058829715,Healthy,0,0
2015-01-26,21,8__1,Team 8,Sewing,21,0,False,0.2280447489129659,Healthy,0,0
2015-01-27,22,8__1,Team 8,Sewing,22,0,False,0.291415157926486,Healthy,0,0
2015-01-28,23,8__1,Team 8,Sewing,23,0,False,0.6130666238197939,High Risk,1,1
2015-01-31,25,8__1,Team 8,Sewing,24,0,False,0.2612242868147776,Healthy,0,1
2015-02-01,26,8__1,Team 8,Sewing,25,0,False,0.4156061673456352,High Risk,1,1
2015-02-02,27,8__1,Team 8,Sewing,26,0,False,0.4751434698471845,High Risk,1,1
2015-02-03,28,8__1,Team 8,Sewing,27,0,False,0.5503014194631843,High Risk,1,1
2015-02-04,29,8__1,Team 8,Sewing,28,0,False,0.5664412213717688,High Risk,1,0
2015-02-05,30,8__1,Team 8,Sewing,29,0,False,0.5386228620772173,High Risk,1,1
2015-02-07,31,8__1,Team 8,Sewing,30,0,False,0.5464725279635533,High Risk,1,1
2015-02-08,32,8__1,Team 8,Sewing,31,0,False,0.5794190054313682,High Risk,1,1
2015-02-09,33,8__1,Team 8,Sewing,32,0,False,0.2060258736948713,Healthy,0,0
2015-02-10,34,8__1,Team 8,Sewing,33,0,False,0.1974123382786654,Healthy,0,1
2015-02-11,35,8__1,Team 8,Sewing,34,0,False,0.2898269293046901,Healthy,0,0
2015-02-12,36,8__1,Team 8,Sewing,35,0,False,0.5346041650511493,High Risk,1,1
2015-02-14,37,8__1,Team 8,Sewing,36,0,False,0.5909708840435077,High Risk,1,0
2015-02-15,38,8__1,Team 8,Sewing,37,0,False,0.3840357694333349,Watch,0,0
2015-02-16,39,8__1,Team 8,Sewing,38,0,False,0.6142138821747672,High Risk,1,0
2015-02-17,40,8__1,Team 8,Sewing,39,0,False,0.3135657818734476,Watch,0,0
2015-02-18,41,8__1,Team 8,Sewing,40,1,False,0.5264923974359681,High Risk,1,1
2015-02-19,42,8__1,Team 8,Sewing,41,1,False,0.5984514163234932,High Risk,1,0
2015-02-22,43,8__1,Team 8,Sewing,42,1,False,0.3427403391598896,Watch,0,0
2015-02-23,44,8__1,Team 8,Sewing,43,1,False,0.3449819620961779,Watch,0,0
2015-02-24,45,8__1,Team 8,Sewing,44,1,False,0.3406632053330046,Watch,0,0
2015-02-25,46,8__1,Team 8,Sewing,45,1,False,0.4346502857460851,High Risk,1,0
2015-02-26,47,8__1,Team 8,Sewing,46,1,False,0.2910812422422628,Healthy,0,0
2015-02-28,48,8__1,Team 8,Sewing,47,1,False,0.29501421708022,Healthy,0,0
2015-03-01,49,8__1,Team 8,Sewing,48,1,False,0.3043385597229437,Watch,0,0
2015-03-02,50,8__1,Team 8,Sewing,49,2,False,0.3926482284049011,Watch,0,0
2015-03-03,51,8__1,Team 8,Sewing,50,2,False,0.3110169937873878,Watch,0,0
2015-03-04,52,8__1,Team 8,Sewing,51,2,False,0.7257902047541666,High Risk,1,1
2015-03-08,55,8__1,Team 8,Sewing,52,2,False,0.4872468985018217,High Risk,1,0
2015-03-09,56,8__1,Team 8,Sewing,53,2,False,0.3697032847353268,Watch,0,0
2015-03-10,57,8__1,Team 8,Sewing,54,2,False,0.4003008145332181,High Risk,1,0
2015-03-11,58,8__1,Team 8,Sewing,55,2,False,0.3996319260358171,Watch,0,0
2015-01-03,1,9__0,Team 9,Finishing,0,0,True,0.6581535716918439,High Risk,1,0
2015-01-04,2,9__0,Team 9,Finishing,1,0,True,0.548214178364948,High Risk,1,0
2015-01-05,3,9__0,Team 9,Finishing,2,0,True,0.4580549821137425,High Risk,1,0
2015-01-06,4,9__0,Team 9,Finishing,3,0,True,0.4651594447873465,High Risk,1,0
2015-01-07,5,9__0,Team 9,Finishing,4,0,True,0.4399645934383692,High Risk,1,0
2015-01-08,6,9__0,Team 9,Finishing,5,0,True,0.4257272892769402,High Risk,1,0
2015-01-10,7,9__0,Team 9,Finishing,6,0,True,0.4009102597338469,High Risk,1,0
2015-01-11,8,9__0,Team 9,Finishing,7,0,True,0.3863451175878494,Watch,0,0
2015-01-12,9,9__0,Team 9,Finishing,8,0,False,0.3738760484548401,Watch,0,0
2015-01-13,10,9__0,Team 9,Finishing,9,0,False,0.3630907522296515,Watch,0,0
2015-01-14,11,9__0,Team 9,Finishing,10,0,False,0.3536760758213192,Watch,0,0
2015-01-15,12,9__0,Team 9,Finishing,11,0,False,0.3643005918072435,Watch,0,0
2015-01-17,13,9__0,Team 9,Finishing,12,0,False,0.3243860271722054,Watch,0,0
2015-01-18,14,9__0,Team 9,Finishing,13,0,False,0.3218829263397226,Watch,0,1
2015-01-19,15,9__0,Team 9,Finishing,14,0,False,0.3355015426287173,Watch,0,0
2015-01-20,16,9__0,Team 9,Finishing,15,0,False,0.3115954275189669,Watch,0,0
2015-01-21,17,9__0,Team 9,Finishing,16,0,False,0.3520941433649358,Watch,0,0
2015-01-24,19,9__0,Team 9,Finishing,17,0,False,0.1878440514495255,Healthy,0,1
2015-01-31,25,9__0,Team 9,Finishing,18,0,False,0.4613957514055161,High Risk,1,0
2015-02-02,27,9__0,Team 9,Finishing,19,0,False,0.2594121948579739,Healthy,0,0
2015-02-03,28,9__0,Team 9,Finishing,20,0,False,0.1943751634242578,Healthy,0,0
2015-02-04,29,9__0,Team 9,Finishing,21,0,False,0.2213325011856921,Healthy,0,0
2015-02-07,31,9__0,Team 9,Finishing,22,0,False,0.2683094701077341,Healthy,0,0
2015-02-08,32,9__0,Team 9,Finishing,23,0,False,0.2815217319911829,Healthy,0,1
2015-02-09,33,9__0,Team 9,Finishing,24,0,False,0.2909794413578846,Healthy,0,0
2015-02-10,34,9__0,Team 9,Finishing,25,0,False,0.2966068485264196,Healthy,0,0
2015-02-11,35,9__0,Team 9,Finishing,26,0,False,0.302263851290722,Watch,0,1
2015-02-12,36,9__0,Team 9,Finishing,27,0,False,0.3127764056929983,Watch,0,1
2015-02-14,37,9__0,Team 9,Finishing,28,0,False,0.3189647579798462,Watch,0,1
2015-02-16,39,9__0,Team 9,Finishing,29,0,False,0.3282868492854557,Watch,0,0
2015-02-17,40,9__0,Team 9,Finishing,30,0,False,0.3440648345598614,Watch,0,1
2015-02-18,41,9__0,Team 9,Finishing,31,1,False,0.3514713474978316,Watch,0,1
2015-02-22,43,9__0,Team 9,Finishing,32,1,False,0.3454584278379376,Watch,0,0
2015-02-23,44,9__0,Team 9,Finishing,33,1,False,0.3447736511860507,Watch,0,1
2015-02-24,45,9__0,Team 9,Finishing,34,1,False,0.1940765028944854,Healthy,0,0
2015-02-25,46,9__0,Team 9,Finishing,35,1,False,0.2677183912081552,Healthy,0,1
2015-02-26,47,9__0,Team 9,Finishing,36,1,False,0.3232852156159153,Watch,0,1
2015-02-28,48,9__0,Team 9,Finishing,37,1,False,0.3339324649683569,Watch,0,1
2015-03-01,49,9__0,Team 9,Finishing,38,1,False,0.3046472707635,Watch,0,1
2015-03-02,50,9__0,Team 9,Finishing,39,2,False,0.2851719947592773,Healthy,0,0
2015-03-04,52,9__0,Team 9,Finishing,40,2,False,0.3137974001367278,Watch,0,0
2015-03-05,53,9__0,Team 9,Finishing,41,2,False,0.3114153736663989,Watch,0,1
2015-03-08,55,9__0,Team 9,Finishing,42,2,False,0.3151156171019759,Watch,0,0
2015-03-09,56,9__0,Team 9,Finishing,43,2,False,0.0027264816797204,Healthy,0,0
2015-03-10,57,9__0,Team 9,Finishing,44,2,False,0.2584335363227299,Healthy,0,0
2015-03-11,58,9__0,Team 9,Finishing,45,2,False,0.2579835504479497,Healthy,0,1
2015-01-01,0,9__1,Team 9,Sewing,0,0,True,0.3360206210177834,Watch,0,0
2015-01-03,1,9__1,Team 9,Sewing,1,0,True,0.3443682003889249,Watch,0,0
2015-01-04,2,9__1,Team 9,Sewing,2,0,True,0.3086039036672503,Watch,0,0
2015-01-05,3,9__1,Team 9,Sewing,3,0,True,0.1937638196281089,Healthy,0,0
2015-01-06,4,9__1,Team 9,Sewing,4,0,True,0.1956708056564313,Healthy,0,0
2015-01-07,5,9__1,Team 9,Sewing,5,0,True,0.1963417538728155,Healthy,0,0
2015-01-08,6,9__1,Team 9,Sewing,6,0,True,0.1371039972912134,Healthy,0,0
2015-01-10,7,9__1,Team 9,Sewing,7,0,True,0.2111023411250492,Healthy,0,0
2015-01-11,8,9__1,Team 9,Sewing,8,0,False,0.137943497457444,Healthy,0,0
2015-01-12,9,9__1,Team 9,Sewing,9,0,False,0.2097251471668605,Healthy,0,0
2015-01-13,10,9__1,Team 9,Sewing,10,0,False,0.2072491771288113,Healthy,0,0
2015-01-14,11,9__1,Team 9,Sewing,11,0,False,0.2046426321351619,Healthy,0,0
2015-01-15,12,9__1,Team 9,Sewing,12,0,False,0.3061812879748957,Watch,0,0
2015-01-17,13,9__1,Team 9,Sewing,13,0,False,0.315463018264013,Watch,0,0
2015-01-18,14,9__1,Team 9,Sewing,14,0,False,0.3922881743129385,Watch,0,0
2015-01-19,15,9__1,Team 9,Sewing,15,0,False,0.3070598854851892,Watch,0,0
2015-01-20,16,9__1,Team 9,Sewing,16,0,False,0.3634855122113143,Watch,0,0
2015-01-21,17,9__1,Team 9,Sewing,17,0,False,0.6121940057194764,High Risk,1,1
2015-01-22,18,9__1,Team 9,Sewing,18,0,False,0.236473234698621,Healthy,0,0
2015-01-24,19,9__1,Team 9,Sewing,19,0,False,0.3683825665354842,Watch,0,0
2015-01-25,20,9__1,Team 9,Sewing,20,0,False,0.4036156056096644,High Risk,1,0
2015-01-26,21,9__1,Team 9,Sewing,21,0,False,0.3872137142905814,Watch,0,0
2015-01-27,22,9__1,Team 9,Sewing,22,0,False,0.3156483501052651,Watch,0,0
2015-01-28,23,9__1,Team 9,Sewing,23,0,False,0.2273139712735997,Healthy,0,0
2015-01-29,24,9__1,Team 9,Sewing,24,0,False,0.2327096802172568,Healthy,0,0
2015-01-31,25,9__1,Team 9,Sewing,25,0,False,0.1133671830859869,Healthy,0,0
2015-02-01,26,9__1,Team 9,Sewing,26,0,False,0.3577573219732796,Watch,0,0
2015-02-02,27,9__1,Team 9,Sewing,27,0,False,0.2064712327527293,Healthy,0,0
2015-02-03,28,9__1,Team 9,Sewing,28,0,False,0.4275471204454572,High Risk,1,0
2015-02-04,29,9__1,Team 9,Sewing,29,0,False,0.3632622303203083,Watch,0,0
2015-02-05,30,9__1,Team 9,Sewing,30,0,False,0.3888213814396474,Watch,0,0
2015-02-07,31,9__1,Team 9,Sewing,31,0,False,0.3994281511650919,Watch,0,0
2015-02-08,32,9__1,Team 9,Sewing,32,0,False,0.4045336542308355,High Risk,1,0
2015-02-09,33,9__1,Team 9,Sewing,33,0,False,0.3925929959095648,Watch,0,0
2015-02-10,34,9__1,Team 9,Sewing,34,0,False,0.4444633755004963,High Risk,1,0
2015-02-11,35,9__1,Team 9,Sewing,35,0,False,0.4084049980688898,High Risk,1,0
2015-02-12,36,9__1,Team 9,Sewing,36,0,False,0.6769226507646358,High Risk,1,1
2015-02-15,38,9__1,Team 9,Sewing,37,0,False,0.260872477778748,Healthy,0,1
2015-02-16,39,9__1,Team 9,Sewing,38,0,False,0.3766252662562626,Watch,0,1
2015-02-17,40,9__1,Team 9,Sewing,39,0,False,0.4520970442878335,High Risk,1,0
2015-02-18,41,9__1,Team 9,Sewing,40,1,False,0.3454907666374245,Watch,0,0
2015-02-19,42,9__1,Team 9,Sewing,41,1,False,0.3478962546533929,Watch,0,0
2015-02-22,43,9__1,Team 9,Sewing,42,1,False,0.3438949150628602,Watch,0,0
2015-02-23,44,9__1,Team 9,Sewing,43,1,False,0.3156670797781915,Watch,0,0
2015-02-24,45,9__1,Team 9,Sewing,44,1,False,0.3801190929593254,Watch,0,0
2015-02-25,46,9__1,Team 9,Sewing,45,1,False,0.2871164941587494,Healthy,0,0
2015-02-26,47,9__1,Team 9,Sewing,46,1,False,0.3466308287672728,Watch,0,0
2015-02-28,48,9__1,Team 9,Sewing,47,1,False,0.3568458776096364,Watch,0,0
2015-03-01,49,9__1,Team 9,Sewing,48,1,False,0.3878564142713835,Watch,0,0
2015-03-02,50,9__1,Team 9,Sewing,49,2,False,0.324159365693012,Watch,0,0
2015-03-03,51,9__1,Team 9,Sewing,50,2,False,0.3767380247448588,Watch,0,0
2015-03-04,52,9__1,Team 9,Sewing,51,2,False,0.3710291985331344,Watch,0,0
2015-03-05,53,9__1,Team 9,Sewing,52,2,False,0.3092119567258672,Watch,0,0
2015-03-07,54,9__1,Team 9,Sewing,53,2,False,0.3062111069655018,Watch,0,0
2015-03-08,55,9__1,Team 9,Sewing,54,2,False,0.3208629146078979,Watch,0,0
